Ensembl.gene.ID	Ensembl.transcript.ID	RefSeq.mRNA.ID	Gene.name	UCSC.ID
ENSG00000134779	ENST00000610723	NM_001271955	TPGS2	uc031rhx.2
ENSG00000134779	ENST00000590842	NM_001271953	TPGS2	uc031rhw.2
ENSG00000134779	ENST00000590842	NM_001271951	TPGS2	uc031rhw.2
ENSG00000134779	ENST00000614939	NM_001271956	TPGS2	uc031rhv.2
ENSG00000134504	ENST00000417602	NM_001258221	KCTD1	uc031rht.3
ENSG00000134508	ENST00000400473	NM_001256438	CABLES1	uc031rhr.2
ENSG00000168675	ENST00000592991	NM_001276251	LDLRAD4	uc031rhp.2
ENSG00000168675	ENST00000359446	NM_181481	LDLRAD4	uc031rhm.2
ENSG00000181626	ENST00000587848	NM_001277333	ANKRD62	uc031rhk.2
ENSG00000141404	ENST00000535121	NM_001261443	GNAL	uc031rhj.2
ENSG00000169689	ENST00000392359	NM_001271006	CENPX	uc031rey.2
ENSG00000183048	ENST00000545862	NM_001270953	SLC25A10	uc031rew.1
ENSG00000141527	ENST00000570421	NM_001257970	CARD14	uc031rer.2
ENSG00000173918	ENST00000354124	NM_153372	C1QTNF1	uc031rep.2
ENSG00000153822	ENST00000615244	NM_001270422	KCNJ16	uc031reh.2
ENSG00000108946	ENST00000588188	NM_001276290	PRKAR1A	uc031ref.2
ENSG00000141337	ENST00000621439	NM_001352901	ARSG	uc031ree.1
ENSG00000141337	ENST00000621439	NM_001352902	ARSG	uc031ree.1
ENSG00000141337	ENST00000621439	NM_001352907	ARSG	uc031ree.1
ENSG00000141337	ENST00000621439	NM_001267727	ARSG	uc031ree.1
ENSG00000141337	ENST00000621439	NM_001352900	ARSG	uc031ree.1
ENSG00000141337	ENST00000621439	NM_001352906	ARSG	uc031ree.1
ENSG00000141337	ENST00000621439	NM_001352899	ARSG	uc031ree.1
ENSG00000141337	ENST00000621439	NM_001352909	ARSG	uc031ree.1
ENSG00000141337	ENST00000621439	NM_001352905	ARSG	uc031ree.1
ENSG00000141337	ENST00000621439	NM_001352910	ARSG	uc031ree.1
ENSG00000186185	ENST00000587309	NM_001264573	KIF18B	uc031rbb.2
ENSG00000167131	ENST00000410027	NM_001258397	CCDC103	uc031rba.2
ENSG00000108883	ENST00000591382	NM_001258353	EFTUD2	uc031rav.2
ENSG00000131097	ENST00000591513	NM_001271880	HIGD1B	uc031rau.2
ENSG00000266967	ENST00000427569	NM_001261434	AARSD1	uc031raq.2
ENSG00000131471	ENST00000617500	NM_001277732	AOC3	uc031rap.3
ENSG00000131471	ENST00000613571	NM_001277731	AOC3	uc031rao.3
ENSG00000212658	ENST00000391353	NM_001257309	KRTAP29-1	uc031rai.1
ENSG00000180386	ENST00000391354	NM_001277332	KRTAP9-7	uc031rah.2
ENSG00000212659	ENST00000391355	NM_001277331	KRTAP9-6	uc031rag.2
ENSG00000204887	ENST00000377747	NM_001257305	KRTAP1-4	uc031raf.2
ENSG00000278845	ENST00000619548	NM_001278279	MRPL45	uc031qzx.2
ENSG00000109083	ENST00000588477	NM_001267778	IFT20	uc031qzm.1
ENSG00000109083	ENST00000585313	NM_001267775	IFT20	uc031qzl.2
ENSG00000109083	ENST00000579419	NM_001267777	IFT20	uc031qzk.2
ENSG00000177731	ENST00000579294	NM_001256264	FLII	uc031qzd.2
ENSG00000184650	ENST00000584943	NM_001319953	ODF4	uc031qyy.1
ENSG00000141510	ENST00000610292	NM_001126118	TP53	uc031qyq.2
ENSG00000167842	ENST00000611091	NM_001258219	MIS12	uc031qyh.2
ENSG00000167842	ENST00000611091	NM_001258217	MIS12	uc031qyh.2
ENSG00000142507	ENST00000614486	NM_001270481	PSMB6	uc031qye.2
ENSG00000070366	ENST00000354901	NM_001256827	SMG6	uc031qxx.2
ENSG00000167523	ENST00000611218	NM_001271909	SPATA33	uc031qxq.2
ENSG00000167523	ENST00000611218	NM_001271908	SPATA33	uc031qxq.2
ENSG00000260456	ENST00000618367	NM_001256917	C16orf95	uc031qxd.2
ENSG00000157423	ENST00000393567	NM_001270974	HYDIN	uc031qwy.2
ENSG00000157349	ENST00000563392	NM_001257174	DDX19B	uc031qwx.2
ENSG00000157322	ENST00000568461	NM_001271197	CLEC18A	uc031qwv.2
ENSG00000184939	ENST00000611381	NM_001305204	ZFP90	uc031qws.2
ENSG00000140939	ENST00000268605	NM_003946	NOL3	uc031qwo.2
ENSG00000140939	ENST00000268605	NM_001276309	NOL3	uc031qwo.2
ENSG00000140939	ENST00000268605	NM_001276307	NOL3	uc031qwo.2
ENSG00000140939	ENST00000268605	NM_001276312	NOL3	uc031qwo.2
ENSG00000140939	ENST00000564053	NM_001276319	NOL3	uc031qwm.2
ENSG00000102935	ENST00000562520	NM_001271620	ZNF423	uc031qwe.2
ENSG00000281991	ENST00000615541	NM_001256829	TMEM265	uc031qvt.3
ENSG00000103495	ENST00000562337	NM_001276276	MAZ	uc031qvn.2
ENSG00000157045	ENST00000622833	NM_001270767	NTAN1	uc031qvf.2
ENSG00000153048	ENST00000611932	NM_001278260	CARHSP1	uc031qvd.2
ENSG00000153048	ENST00000611932	NM_014316	CARHSP1	uc031qvd.2
ENSG00000153048	ENST00000618335	NM_001278261	CARHSP1	uc031qvc.2
ENSG00000153048	ENST00000561530	NM_001278263	CARHSP1	uc031qvb.2
ENSG00000153048	ENST00000619881	NM_001278264	CARHSP1	uc031qva.2
ENSG00000153048	ENST00000610831	NM_001278265	CARHSP1	uc031quz.2
ENSG00000153048	ENST00000610831	NM_001278266	CARHSP1	uc031quz.2
ENSG00000153048	ENST00000614449	NM_001278262	CARHSP1	uc031qux.2
ENSG00000122386	ENST00000620094	NM_001278158	ZNF205	uc031quw.2
ENSG00000059145	ENST00000389221	NM_001193388	UNKL	uc031qup.2
ENSG00000103254	ENST00000219535	NM_001271285	FAM173A	uc031quo.2
ENSG00000185043	ENST00000612800	NM_001277764	CIB1	uc031qtp.2
ENSG00000166821	ENST00000561257	NM_001271572	PEX11A	uc031qtn.2
ENSG00000170776	ENST00000394510	NM_001270546	AKAP13	uc031qtl.1
ENSG00000140612	ENST00000559729	NM_001271921	SEC11A	uc031qtj.2
ENSG00000140612	ENST00000558134	NM_001271922	SEC11A	uc031qtg.2
ENSG00000140612	ENST00000560266	NM_001271920	SEC11A	uc031qtf.2
ENSG00000185787	ENST00000558502	NM_001265603	MORF4L1	uc031qtb.2
ENSG00000136425	ENST00000557846	NM_001271889	CIB2	uc031qta.2
ENSG00000117906	ENST00000320963	NM_001271837	RCN2	uc031qsx.2
ENSG00000140481	ENST00000268082	NM_182791	CCDC33	uc031qss.3
ENSG00000067221	ENST00000561656	NM_001324229	STOML1	uc031qsr.2
ENSG00000067221	ENST00000561656	NM_001324228	STOML1	uc031qsr.2
ENSG00000067221	ENST00000561656	NM_001324226	STOML1	uc031qsr.2
ENSG00000067221	ENST00000561656	NM_001324227	STOML1	uc031qsr.2
ENSG00000067221	ENST00000561656	NM_001256676	STOML1	uc031qsr.2
ENSG00000188779	ENST00000341418	NM_001258024	SKOR1	uc031qsn.2
ENSG00000103591	ENST00000561452	NM_001271886	AAGAB	uc031qsm.2
ENSG00000137878	ENST00000587652	NM_001285900	GCOM1	uc031qsg.2
ENSG00000171016	ENST00000645724	NM_001330326	PYGO1	uc031qsf.3
ENSG00000166415	ENST00000614174	NM_001277176	WDR72	uc031qsd.2
ENSG00000184716	ENST00000319327	NM_001258032	SERINC4	uc031qrp.2
ENSG00000184716	ENST00000319327	NM_001258031	SERINC4	uc031qrp.2
ENSG00000166140	ENST00000336455	NM_032850	ZFYVE19	uc031qrk.2
ENSG00000248905	ENST00000616417	NM_001277313	FMN1	uc031qrh.2
ENSG00000206127	ENST00000509311	NM_001277308	GOLGA8O	uc031qrg.2
ENSG00000230031	ENST00000454856	NM_001277303	POTEB2	uc031qqz.2
ENSG00000182809	ENST00000483017	NM_001270837	CRIP2	uc031qqr.2
ENSG00000227729	ENST00000557640	NM_001257268	RD3L	uc031qqp.1
ENSG00000022976	ENST00000559185	NM_001267828	ZNF839	uc031qqo.2
ENSG00000100744	ENST00000438650	NM_001271906	GSKIP	uc031qqf.2
ENSG00000119705	ENST00000238688	NM_001267863	SLIRP	uc031qpn.3
ENSG00000119705	ENST00000613856	NM_001267864	SLIRP	uc031qpm.3
ENSG00000165898	ENST00000554924	NM_001272007	ISCA2	uc031qph.2
ENSG00000140009	ENST00000553796	NM_001271876	ESR2	uc031qoy.2
ENSG00000140006	ENST00000267522	NM_001258272	WDR89	uc031qox.2
ENSG00000140006	ENST00000267522	NM_001008726	WDR89	uc031qox.2
ENSG00000100592	ENST00000395125	NM_014992	DAAM1	uc031qou.2
ENSG00000100890	ENST00000321130	NM_001256681	KIAA0391	uc031qof.2
ENSG00000259431	ENST00000554789	NM_001256062	THTPA	uc031qnw.3
ENSG00000259431	ENST00000556015	NM_001256321	THTPA	uc031qnv.3
ENSG00000259431	ENST00000554970	NM_001256323	THTPA	uc031qnu.3
ENSG00000259431	ENST00000554970	NM_001256322	THTPA	uc031qnu.3
ENSG00000235194	ENST00000452015	NM_001276318	PPP1R3E	uc031qns.2
ENSG00000198542	ENST00000376162	NM_001271756	ITGBL1	uc031qnc.2
ENSG00000102794	ENST00000377462	NM_001258406	ACOD1	uc031qmi.3
ENSG00000139734	ENST00000267215	NM_001258369	DIAPH3	uc031qlw.2
ENSG00000080618	ENST00000439329	NM_001278541	CPB2	uc031qlk.1
ENSG00000214029	ENST00000537226	NM_001277291	ZNF891	uc031qkm.2
ENSG00000111358	ENST00000618160	NM_001271868	GTF2H3	uc031qkc.2
ENSG00000111328	ENST00000618072	NM_001270434	CDK2AP1	uc031qjy.2
ENSG00000111328	ENST00000618072	NM_001270433	CDK2AP1	uc031qjy.2
ENSG00000110801	ENST00000542602	NM_001261400	PSMD9	uc031qjx.2
ENSG00000170633	ENST00000613529	NM_001256858	RNF34	uc031qjv.1
ENSG00000135124	ENST00000359949	NM_001256796	P2RX4	uc031qjt.2
ENSG00000135114	ENST00000620239	NM_001261825	OASL	uc031qjs.1
ENSG00000110880	ENST00000541050	NM_001276471	CORO1C	uc031qjk.3
ENSG00000184752	ENST00000547986	NM_001258338	NDUFA12	uc031qje.2
ENSG00000120833	ENST00000622746	NM_001270469	SOCS2	uc031qjb.2
ENSG00000120833	ENST00000622746	NM_001270470	SOCS2	uc031qjb.2
ENSG00000120833	ENST00000549206	NM_001270467	SOCS2	uc031qja.2
ENSG00000166006	ENST00000393288	NM_001260497	KCNC2	uc031qif.2
ENSG00000135506	ENST00000435406	NM_001261422	OS9	uc031qia.2
ENSG00000135404	ENST00000549117	NM_001257389	CD63	uc031qhx.2
ENSG00000135404	ENST00000420846	NM_001257390	CD63	uc031qhv.1
ENSG00000135404	ENST00000552692	NM_001257391	CD63	uc031qhu.2
ENSG00000135404	ENST00000552692	NM_001267698	CD63	uc031qhu.2
ENSG00000135404	ENST00000546939	NM_001257400	CD63	uc031qht.2
ENSG00000135404	ENST00000550776	NM_001257401	CD63	uc031qhs.2
ENSG00000179615	ENST00000321688	NM_001258285	OR2AP1	uc031qhr.1
ENSG00000205327	ENST00000548615	NM_001005519	OR6C68	uc031qhq.1
ENSG00000111481	ENST00000552362	NM_001271735	COPZ1	uc031qhp.2
ENSG00000170477	ENST00000551956	NM_002272	KRT4	uc031qhk.2
ENSG00000178449	ENST00000550654	NM_001257133	COX14	uc031qhg.2
ENSG00000018236	ENST00000348761	NM_175038	CNTN1	uc031qgz.2
ENSG00000052126	ENST00000429027	NM_001256470	PLEKHA5	uc031qgo.2
ENSG00000008394	ENST00000535309	NM_001267598	MGST1	uc031qgm.2
ENSG00000230657	ENST00000621732	NM_001261399	PRB4	uc031qgh.2
ENSG00000111640	ENST00000396858	NM_001256799	GAPDH	uc031qfw.3
ENSG00000111254	ENST00000545990	NM_006422	AKAP3	uc031qfv.2
ENSG00000171792	ENST00000618250	NM_001257098	RHNO1	uc031qfr.2
ENSG00000171792	ENST00000618250	NM_001257097	RHNO1	uc031qfr.2
ENSG00000080854	ENST00000533871	NM_001277285	IGSF9B	uc031qfh.2
ENSG00000175728	ENST00000317019	NM_001271983	C11orf44	uc031qfg.2
ENSG00000110060	ENST00000613398	NM_001271985	PUS3	uc031qfe.2
ENSG00000150433	ENST00000527271	NM_001258241	TMEM218	uc031qfc.3
ENSG00000150433	ENST00000526175	NM_001258240	TMEM218	uc031qfb.3
ENSG00000150433	ENST00000529583	NM_001258245	TMEM218	uc031qeq.3
ENSG00000182985	ENST00000331581	NM_001301043	CADM1	uc031qej.2
ENSG00000204370	ENST00000528048	NM_001276503	SDHD	uc031qeg.2
ENSG00000204370	ENST00000525291	NM_001276504	SDHD	uc031qef.2
ENSG00000204370	ENST00000526592	NM_001276506	SDHD	uc031qee.2
ENSG00000214290	ENST00000610738	NM_001271458	COLCA2	uc031qea.2
ENSG00000137727	ENST00000527598	NM_001258418	ARHGAP20	uc031qdz.2
ENSG00000137710	ENST00000528498	NM_001260493	RDX	uc031qdy.1
ENSG00000137693	ENST00000345877	NM_001282097	YAP1	uc031qdn.2
ENSG00000137693	ENST00000345877	NM_001282099	YAP1	uc031qdn.2
ENSG00000137693	ENST00000629586	NM_001282098	YAP1	uc031qdl.3
ENSG00000137693	ENST00000537274	NM_001282100	YAP1	uc031qdk.2
ENSG00000082175	ENST00000534013	NM_001271162	PGR	uc031qdi.2
ENSG00000182704	ENST00000612930	NM_001258210	TSKU	uc031qcw.2
ENSG00000149273	ENST00000527446	NM_001256802	RPS3	uc031qcu.2
ENSG00000149273	ENST00000278572	NM_001260506	RPS3	uc031qcs.2
ENSG00000175575	ENST00000541951	NM_001267806	PAAF1	uc031qcp.2
ENSG00000171631	ENST00000618468	NM_001277206	P2RY6	uc031qcn.2
ENSG00000171631	ENST00000540342	NM_001277207	P2RY6	uc031qcm.2
ENSG00000171631	ENST00000542092	NM_001277205	P2RY6	uc031qcl.2
ENSG00000175482	ENST00000539074	NM_001256870	POLD4	uc031qbu.2
ENSG00000254470	ENST00000532090	NM_138368	AP5B1	uc031qbm.2
ENSG00000166928	ENST00000395001	NM_001261827	MS4A14	uc031qbe.2
ENSG00000166928	ENST00000531783	NM_001261828	MS4A14	uc031qbd.2
ENSG00000110492	ENST00000407067	NM_001270551	MDK	uc031qax.2
ENSG00000110492	ENST00000405308	NM_001270550	MDK	uc031qav.2
ENSG00000019485	ENST00000622142	NM_001256695	PRDM11	uc031qab.1
ENSG00000019485	ENST00000424263	NM_001256696	PRDM11	uc031qaa.2
ENSG00000175274	ENST00000616990	NM_001258322	TP53I11	uc031pzy.1
ENSG00000175274	ENST00000616990	NM_001318385	TP53I11	uc031pzy.1
ENSG00000175274	ENST00000616990	NM_001258324	TP53I11	uc031pzy.1
ENSG00000175274	ENST00000308212	NM_001258321	TP53I11	uc031pzx.1
ENSG00000175274	ENST00000308212	NM_001318386	TP53I11	uc031pzx.1
ENSG00000148948	ENST00000530763	NM_020929	LRRC4C	uc031pzu.2
ENSG00000148948	ENST00000528697	NM_001258419	LRRC4C	uc031pzt.2
ENSG00000166352	ENST00000617650	NM_001276724	C11orf74	uc031pzr.2
ENSG00000166352	ENST00000534635	NM_001276725	C11orf74	uc031pzp.2
ENSG00000166352	ENST00000446510	NM_001276723	C11orf74	uc031pzn.2
ENSG00000166352	ENST00000446510	NM_001276722	C11orf74	uc031pzn.2
ENSG00000110422	ENST00000525975	NM_001278163	HIPK3	uc031pzm.2
ENSG00000151116	ENST00000541984	NM_001261386	UEVLD	uc031pzh.2
ENSG00000151116	ENST00000535484	NM_001261385	UEVLD	uc031pzg.2
ENSG00000188162	ENST00000399391	NM_001277269	OTOG	uc031pzc.1
ENSG00000148985	ENST00000493547	NM_001256238	PGAP2	uc031pyn.2
ENSG00000005801	ENST00000438262	NM_001256823	ZNF195	uc031pyi.2
ENSG00000005801	ENST00000343338	NM_001256825	ZNF195	uc031pyh.2
ENSG00000005801	ENST00000343338	NM_001242843	ZNF195	uc031pyh.2
ENSG00000174672	ENST00000528710	NM_001282218	BRSK2	uc031pyc.2
ENSG00000177042	ENST00000608174	NM_001276253	TMEM80	uc031pya.2
ENSG00000198924	ENST00000369305	NM_001271816	DCLRE1A	uc031pxf.2
ENSG00000185745	ENST00000546318	NM_001270929	IFIT1	uc031pwq.2
ENSG00000185745	ENST00000546318	NM_001270928	IFIT1	uc031pwq.2
ENSG00000185745	ENST00000546318	NM_001270927	IFIT1	uc031pwq.2
ENSG00000185745	ENST00000546318	NM_001270930	IFIT1	uc031pwq.2
ENSG00000133665	ENST00000616870	NM_001270041	DYDC2	uc031pwl.1
ENSG00000133665	ENST00000372198	NM_001270042	DYDC2	uc031pwk.1
ENSG00000170788	ENST00000372202	NM_001269053	DYDC1	uc031pwj.3
ENSG00000133678	ENST00000372275	NM_001270373	TMEM254	uc031pwf.2
ENSG00000133678	ENST00000372274	NM_001270370	TMEM254	uc031pwd.2
ENSG00000156113	ENST00000618048	NM_001271520	KCNMA1	uc031pvz.3
ENSG00000156113	ENST00000618048	NM_001322839	KCNMA1	uc031pvz.3
ENSG00000172731	ENST00000373224	NM_001278211	LRRC20	uc031pvr.2
ENSG00000172731	ENST00000373224	NM_001278212	LRRC20	uc031pvr.2
ENSG00000172731	ENST00000395010	NM_001278214	LRRC20	uc031pvq.1
ENSG00000172731	ENST00000395011	NM_001278213	LRRC20	uc031pvo.1
ENSG00000108064	ENST00000373895	NM_001270782	TFAM	uc031pve.2
ENSG00000277288	ENST00000619243	NM_001258000	C10orf142	uc031pus.1
ENSG00000189180	ENST00000307441	NM_001278173	ZNF33A	uc031puo.2
ENSG00000189180	ENST00000374618	NM_001278176	ZNF33A	uc031pun.2
ENSG00000189180	ENST00000374618	NM_001324175	ZNF33A	uc031pun.2
ENSG00000189180	ENST00000374618	NM_001278174	ZNF33A	uc031pun.2
ENSG00000189180	ENST00000374618	NM_001278179	ZNF33A	uc031pun.2
ENSG00000189180	ENST00000374618	NM_001278171	ZNF33A	uc031pun.2
ENSG00000189180	ENST00000374618	NM_001278175	ZNF33A	uc031pun.2
ENSG00000189180	ENST00000374618	NM_001324176	ZNF33A	uc031pun.2
ENSG00000189180	ENST00000374618	NM_001278178	ZNF33A	uc031pun.2
ENSG00000189180	ENST00000374618	NM_001324177	ZNF33A	uc031pun.2
ENSG00000198105	ENST00000611278	NM_001267606	ZNF248	uc031pug.1
ENSG00000198105	ENST00000611278	NM_001267605	ZNF248	uc031pug.1
ENSG00000198105	ENST00000611278	NM_001352479	ZNF248	uc031pug.1
ENSG00000198105	ENST00000611278	NM_001352480	ZNF248	uc031pug.1
ENSG00000198105	ENST00000611278	NM_001352481	ZNF248	uc031pug.1
ENSG00000198105	ENST00000611278	NM_001352478	ZNF248	uc031pug.1
ENSG00000198105	ENST00000611278	NM_001352477	ZNF248	uc031pug.1
ENSG00000198105	ENST00000615949	NM_001267607	ZNF248	uc031pue.1
ENSG00000198105	ENST00000615949	NM_001352476	ZNF248	uc031pue.1
ENSG00000095794	ENST00000468236	NM_001267570	CREM	uc031pud.2
ENSG00000095794	ENST00000463314	NM_001267567	CREM	uc031pua.2
ENSG00000095794	ENST00000395887	NM_001267564	CREM	uc031pty.2
ENSG00000099246	ENST00000611151	NM_001256415	RAB18	uc031ptn.1
ENSG00000260314	ENST00000569591	NM_002438	MRC1	uc031ptj.2
ENSG00000165983	ENST00000423462	NM_001261838	PTER	uc031pti.1
ENSG00000152464	ENST00000616640	NM_006414	RPP38	uc031pth.2
ENSG00000152464	ENST00000616640	NM_001265601	RPP38	uc031pth.2
ENSG00000107929	ENST00000612396	NM_001351277	LARP4B	uc031ptb.1
ENSG00000107929	ENST00000612396	NM_015155	LARP4B	uc031ptb.1
ENSG00000179456	ENST00000622512	NM_006352	ZBTB18	uc031psv.2
ENSG00000179456	ENST00000622512	NM_001278196	ZBTB18	uc031psv.2
ENSG00000235710	ENST00000425559	NM_001256615	AL109810.2	uc031pss.2
ENSG00000168118	ENST00000618010	NM_001271998	RAB4A	uc031psp.2
ENSG00000143811	ENST00000612039	NM_001271681	PYCR2	uc031psk.1
ENSG00000143819	ENST00000614058	NM_001291163	EPHX1	uc031psj.2
ENSG00000143771	ENST00000366856	NM_001277200	CNIH4	uc031psi.2
ENSG00000143771	ENST00000366857	NM_001277197	CNIH4	uc031pse.2
ENSG00000162873	ENST00000539253	NM_001271865	KLHDC8A	uc031prw.1
ENSG00000162873	ENST00000539253	NM_001271864	KLHDC8A	uc031prw.1
ENSG00000232237	ENST00000458416	NM_001270601	ASCL5	uc031prl.1
ENSG00000081237	ENST00000413409	NM_001267798	PTPRC	uc031prk.2
ENSG00000162747	ENST00000614870	NM_001271037	FCGR3B	uc031pqz.2
ENSG00000162747	ENST00000613418	NM_001271036	FCGR3B	uc031pqy.2
ENSG00000158773	ENST00000368020	NM_001276373	USF1	uc031pqv.2
ENSG00000158710	ENST00000320307	NM_001277223	TAGLN2	uc031pqu.2
ENSG00000158710	ENST00000368096	NM_001277224	TAGLN2	uc031pqt.1
ENSG00000198715	ENST00000622703	NM_001256605	GLMP	uc031pqm.1
ENSG00000198715	ENST00000612353	NM_001256608	GLMP	uc031pql.1
ENSG00000198715	ENST00000614643	NM_001256609	GLMP	uc031pqk.1
ENSG00000160781	ENST00000540423	NM_001272112	PAQR6	uc031pqg.1
ENSG00000160781	ENST00000613336	NM_001272113	PAQR6	uc031pqf.1
ENSG00000143622	ENST00000368322	NM_001256821	RIT1	uc031pqc.2
ENSG00000163462	ENST00000611379	NM_001256601	TRIM46	uc031pps.1
ENSG00000160685	ENST00000535420	NM_001256455	ZBTB7B	uc031ppr.2
ENSG00000143549	ENST00000611659	NM_001278190	TPM3	uc031ppo.1
ENSG00000143549	ENST00000302206	NM_001278191	TPM3	uc031ppm.2
ENSG00000143545	ENST00000614713	NM_001272038	RAB13	uc031ppk.1
ENSG00000143570	ENST00000617697	NM_001271960	SLC39A1	uc031ppi.1
ENSG00000143570	ENST00000621013	NM_001271959	SLC39A1	uc031pph.1
ENSG00000163159	ENST00000354473	NM_001271087	VPS72	uc031pot.2
ENSG00000131778	ENST00000431239	NM_001348452	CHD1L	uc031pok.1
ENSG00000131778	ENST00000431239	NM_001348453	CHD1L	uc031pok.1
ENSG00000131778	ENST00000431239	NM_001256336	CHD1L	uc031pok.1
ENSG00000131778	ENST00000431239	NM_024568	CHD1L	uc031pok.1
ENSG00000131778	ENST00000431239	NM_001348455	CHD1L	uc031pok.1
ENSG00000131778	ENST00000431239	NM_001348451	CHD1L	uc031pok.1
ENSG00000162694	ENST00000535414	NM_001261442	EXTL2	uc031pnh.1
ENSG00000023909	ENST00000615724	NM_001308253	GCLM	uc031pnc.1
ENSG00000162624	ENST00000356261	NM_001256114	LHX8	uc031pmx.1
ENSG00000203985	ENST00000371362	NM_001276394	LDLRAD1	uc031pmq.2
ENSG00000117481	ENST00000537428	NM_001256128	NSUN4	uc031pml.2
ENSG00000117481	ENST00000537428	NM_001256127	NSUN4	uc031pml.2
ENSG00000066322	ENST00000621943	NM_001256399	ELOVL1	uc031pmf.2
ENSG00000163875	ENST00000373073	NM_001270876	MEAF6	uc031plz.3
ENSG00000054116	ENST00000617904	NM_001270895	TRAPPC3	uc031plx.2
ENSG00000054116	ENST00000373162	NM_001270896	TRAPPC3	uc031plu.2
ENSG00000054116	ENST00000616074	NM_001270897	TRAPPC3	uc031plt.2
ENSG00000054116	ENST00000616395	NM_001270894	TRAPPC3	uc031pls.2
ENSG00000184389	ENST00000442999	NM_001080438	A3GALT2	uc031plq.1
ENSG00000188672	ENST00000413854	NM_001330430	RHCE	uc031pln.2
ENSG00000117215	ENST00000617227	NM_001271814	PLA2G2D	uc031plm.2
ENSG00000158747	ENST00000548815	NM_001278166	NBL1	uc031pll.1
ENSG00000158747	ENST00000622566	NM_001278165	NBL1	uc031plk.1
ENSG00000055070	ENST00000471507	NM_001271869	SZRD1	uc031plh.2
ENSG00000251503	ENST00000602787	NM_001270517	CENPS-CORT	uc031ple.2
ENSG00000131686	ENST00000377436	NM_001270500	CA6	uc031plc.2
ENSG00000171680	ENST00000537245	NM_001265592	PLEKHG5	uc031plb.1
ENSG00000162585	ENST00000378543	NM_001256947	FAAP20	uc031pku.2
ENSG00000162585	ENST00000400919	NM_001256945	FAAP20	uc031pkt.2
ENSG00000071889	ENST00000393572	NM_001171133	FAM3A	uc022cih.3
ENSG00000198883	ENST00000535214	NM_001184924	PNMA5	uc022chm.2
ENSG00000268606	ENST00000611674	NM_001282504	MAGEA2	uc022chk.3
ENSG00000213401	ENST00000393900	NM_001166386	MAGEA12	uc022chj.3
ENSG00000213401	ENST00000393869	NM_001166387	MAGEA12	uc022chi.2
ENSG00000183305	ENST00000370293	NM_001321404	MAGEA2B	uc022chh.3
ENSG00000183305	ENST00000370293	NM_153488	MAGEA2B	uc022chh.3
ENSG00000130032	ENST00000538575	NM_024082	PRRG3	uc022cgt.1
ENSG00000156009	ENST00000542674	NM_001166401	MAGEA8	uc022cgp.1
ENSG00000156009	ENST00000535454	NM_001166400	MAGEA8	uc022cgo.1
ENSG00000171116	ENST00000370416	NM_016153	HSFX1	uc022cgm.2
ENSG00000268738	ENST00000598963	NM_001164415	HSFX2	uc022cgk.2
ENSG00000197620	ENST00000422892	NM_001171909	CXorf40A	uc022cgi.2
ENSG00000102081	ENST00000218200	NM_001185076	FMR1	uc022cge.2
ENSG00000102081	ENST00000370471	NM_001185081	FMR1	uc022cgc.2
ENSG00000102081	ENST00000370471	NM_001185075	FMR1	uc022cgc.2
ENSG00000179542	ENST00000596188	NM_001184750	SLITRK4	uc022cfm.2
ENSG00000022267	ENST00000394153	NM_001167819	FHL1	uc022ceu.1
ENSG00000156504	ENST00000343004	NM_001331088	FAM122B	uc022cem.2
ENSG00000156504	ENST00000486347	NM_145284	FAM122B	uc022cek.2
ENSG00000147255	ENST00000370900	NM_001170963	IGSF1	uc022cdw.2
ENSG00000147255	ENST00000370910	NM_001170962	IGSF1	uc022cdv.3
ENSG00000085185	ENST00000540052	NM_021946	BCORL1	uc022cdu.1
ENSG00000085185	ENST00000540052	NM_001184772	BCORL1	uc022cdu.1
ENSG00000186416	ENST00000542113	NM_001173487	NKRF	uc022cdk.2
ENSG00000003096	ENST00000541812	NM_001168301	KLHL13	uc022cde.2
ENSG00000101901	ENST00000482742	NM_001324294	ALG13	uc022ccq.3
ENSG00000101901	ENST00000482742	NM_001257239	ALG13	uc022ccq.3
ENSG00000101901	ENST00000482742	NM_001257240	ALG13	uc022ccq.3
ENSG00000101901	ENST00000473389	NM_001168385	ALG13	uc022ccn.2
ENSG00000165376	ENST00000540876	NM_001171095	CLDN2	uc022ccc.2
ENSG00000269743	ENST00000594199	NM_001012755	SLC25A53	uc022cbz.2
ENSG00000133134	ENST00000372674	NM_001168401	BEX2	uc022cbo.2
ENSG00000158301	ENST00000535209	NM_001184875	GPRASP2	uc022cbg.2
ENSG00000158301	ENST00000543253	NM_001004051	GPRASP2	uc022cbe.2
ENSG00000158301	ENST00000543253	NM_001184874	GPRASP2	uc022cbe.2
ENSG00000158301	ENST00000543253	NM_001184876	GPRASP2	uc022cbe.2
ENSG00000198932	ENST00000537097	NM_001184727	GPRASP1	uc022cbc.2
ENSG00000198960	ENST00000539247	NM_001184768	ARMCX6	uc022can.2
ENSG00000179083	ENST00000322139	NM_001171111	FAM133A	uc022bzw.1
ENSG00000147099	ENST00000373554	NM_001166420	HDAC8	uc022byx.2
ENSG00000147099	ENST00000373556	NM_001166422	HDAC8	uc022byw.2
ENSG00000147099	ENST00000373559	NM_001166448	HDAC8	uc022byv.2
ENSG00000204279	ENST00000374951	NM_001171252	PAGE3	uc022bxs.4
